Container;treatment;rain;olivine;crop;olivine_yesno;plant_yesno;replica;depth;daysafterseeding;date;Unique_ID;Mg_umol_l;DSi_umol_l;Cr_nmol_l;Ni_nmol_l;DIC_umol_kg;water_outflow_ml;water_outflow_measurement_date;pH_NBS;pH_remarks;pH_measurement_date
59;Blank;Event;none;none;ol_no;plant_no;3;3;7;28-Oct-2013 00:00:00;2013-10-28_59.3;1956.799013;138.6480568;NaN;NaN;NaN;11;28-Oct-2013 00:00:00;7.4;;28-Oct-2013 00:00:00
60;Blank;Event;fine;none;ol_yes;plant_no;3;3;7;28-Oct-2013 00:00:00;2013-10-28_60.3;2350.956593;127.3610938;NaN;NaN;NaN;11;28-Oct-2013 00:00:00;7.4;;28-Oct-2013 00:00:00
61;Blank;Event;fine;none;ol_yes;plant_no;1;3;7;28-Oct-2013 00:00:00;2013-10-28_61.3;2093.807858;141.5677129;NaN;NaN;NaN;12;28-Oct-2013 00:00:00;7.2;;28-Oct-2013 00:00:00
62;Blank;Event;none;none;ol_no;plant_no;1;3;7;28-Oct-2013 00:00:00;2013-10-28_62.3;1814.441473;153.9584483;NaN;NaN;NaN;6;28-Oct-2013 00:00:00;7;;28-Oct-2013 00:00:00
63;Blank;Event;coarse;none;ol_yes;plant_no;3;3;7;28-Oct-2013 00:00:00;2013-10-28_63.3;2643.900432;204.2335013;NaN;NaN;NaN;5;28-Oct-2013 00:00:00;7.2;;28-Oct-2013 00:00:00
64;Blank;Event;coarse;none;ol_yes;plant_no;2;3;7;28-Oct-2013 00:00:00;2013-10-28_64.3;2457.519029;147.8342917;NaN;NaN;NaN;13;28-Oct-2013 00:00:00;7.4;;28-Oct-2013 00:00:00
65;Blank;Event;fine;none;ol_yes;plant_no;2;3;7;28-Oct-2013 00:00:00;2013-10-28_65.3;1951.038881;137.7935233;NaN;NaN;NaN;1;28-Oct-2013 00:00:00;7.1;;28-Oct-2013 00:00:00
66;Blank;Event;coarse;none;ol_yes;plant_no;1;3;7;28-Oct-2013 00:00:00;2013-10-28_66.3;1362.271138;144.0244966;NaN;NaN;NaN;17;28-Oct-2013 00:00:00;7;;28-Oct-2013 00:00:00
67;Blank;Event;none;none;ol_no;plant_no;2;3;7;28-Oct-2013 00:00:00;2013-10-28_67.3;1856.408146;147.9411084;NaN;NaN;NaN;25;28-Oct-2013 00:00:00;7.2;;28-Oct-2013 00:00:00
68;Blank;Event;none;none;ol_no;plant_no;4;3;7;28-Oct-2013 00:00:00;2013-10-28_68.3;1779.469245;131.7761834;NaN;NaN;NaN;7;28-Oct-2013 00:00:00;6.7;;28-Oct-2013 00:00:00
69;Blank;Event;coarse;none;ol_yes;plant_no;4;3;7;28-Oct-2013 00:00:00;2013-10-28_69.3;1814.030035;113.0832636;NaN;NaN;NaN;9;28-Oct-2013 00:00:00;6.6;;28-Oct-2013 00:00:00
70;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;2;3;7;28-Oct-2013 00:00:00;2013-10-28_70.3;1849.825139;134.2329672;NaN;NaN;NaN;2;28-Oct-2013 00:00:00;7.1;;28-Oct-2013 00:00:00
71;Mesocosm;Event;none;Barley;ol_no;plant_yes;4;3;7;28-Oct-2013 00:00:00;2013-10-28_71.3;1611.191113;113.9734026;NaN;NaN;NaN;6;28-Oct-2013 00:00:00;6.9;;28-Oct-2013 00:00:00
72;Mesocosm;Event;none;Wheat;ol_no;plant_yes;4;3;7;28-Oct-2013 00:00:00;2013-10-28_72.3;1754.371528;118.7801535;NaN;NaN;NaN;9;28-Oct-2013 00:00:00;6.8;;28-Oct-2013 00:00:00
73;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;1;3;7;28-Oct-2013 00:00:00;2013-10-28_73.3;1710.347665;137.6511011;NaN;NaN;NaN;2;28-Oct-2013 00:00:00;7.4;;28-Oct-2013 00:00:00
74;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;2;3;7;28-Oct-2013 00:00:00;2013-10-28_74.3;1888.088871;120.4180093;NaN;NaN;NaN;11;28-Oct-2013 00:00:00;7.3;;28-Oct-2013 00:00:00
75;Mesocosm;Event;none;Wheat;ol_no;plant_yes;3;3;7;28-Oct-2013 00:00:00;2013-10-28_75.3;1755.194404;139.609407;NaN;NaN;NaN;1;28-Oct-2013 00:00:00;7.3;;28-Oct-2013 00:00:00
76;Mesocosm;Event;none;Barley;ol_no;plant_yes;5;3;7;28-Oct-2013 00:00:00;2013-10-28_76.3;2068.710142;131.7405779;NaN;NaN;NaN;3;28-Oct-2013 00:00:00;5.4;;28-Oct-2013 00:00:00
77;Mesocosm;Event;none;Wheat;ol_no;plant_yes;5;3;7;28-Oct-2013 00:00:00;2013-10-28_77.3;1919.358157;114.1514305;NaN;NaN;NaN;4;28-Oct-2013 00:00:00;7.4;;28-Oct-2013 00:00:00
78;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;4;3;7;28-Oct-2013 00:00:00;2013-10-28_78.3;1628.882946;138.7548735;NaN;NaN;NaN;8;28-Oct-2013 00:00:00;7.3;;28-Oct-2013 00:00:00
79;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;4;3;7;28-Oct-2013 00:00:00;2013-10-28_79.3;2011.520263;117.7119866;NaN;NaN;NaN;6;28-Oct-2013 00:00:00;7.6;;28-Oct-2013 00:00:00
80;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;3;3;7;28-Oct-2013 00:00:00;2013-10-28_80.3;1776.177741;141.9949796;NaN;NaN;NaN;20;28-Oct-2013 00:00:00;6.8;;28-Oct-2013 00:00:00
81;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;1;3;7;28-Oct-2013 00:00:00;2013-10-28_81.3;1869.574162;117.4983532;NaN;NaN;NaN;15;28-Oct-2013 00:00:00;7.2;;28-Oct-2013 00:00:00
82;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;3;3;7;28-Oct-2013 00:00:00;2013-10-28_82.3;2088.459165;128.8565274;NaN;NaN;NaN;43;28-Oct-2013 00:00:00;7.2;;28-Oct-2013 00:00:00
83;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;1;3;7;28-Oct-2013 00:00:00;2013-10-28_83.3;1886.031681;132.8443503;NaN;NaN;NaN;5;28-Oct-2013 00:00:00;7.5;;28-Oct-2013 00:00:00
84;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;1;3;7;28-Oct-2013 00:00:00;2013-10-28_84.3;1751.080025;118.7445479;NaN;NaN;NaN;16;28-Oct-2013 00:00:00;7.1;;28-Oct-2013 00:00:00
85;Blank no soil;Continuous;none;none;ol_no;plant_no;1;3;7;28-Oct-2013 00:00:00;2013-10-28_85.3;NaN;NaN;NaN;NaN;NaN;0;28-Oct-2013 00:00:00;NaN;;NaT
